Start to init hits and costs
Finished to init hits and costs
Ref 1 RI 2782536 DIST 1.02943e-05
Ref 1 RI 2786628 DIST 1.02943e-05
Ref 1 RI 2790720 DIST 1.04154e-05
Ref 1 RI 2794812 DIST 1.04154e-05
Ref 1 RI 2798904 DIST 1.04154e-05
Ref 1 RI 2802996 DIST 1.04154e-05
Ref 1 RI 2807088 DIST 1.04154e-05
Ref 1 RI 2811180 DIST 1.04154e-05
Ref 1 RI 2815272 DIST 1.04154e-05
Ref 1 RI 2819364 DIST 1.04154e-05
Ref 1 RI 2823456 DIST 1.05365e-05
Ref 1 RI 2827548 DIST 1.05365e-05
Ref 1 RI 2831640 DIST 1.05365e-05
Ref 1 RI 2835732 DIST 1.05365e-05
Ref 1 RI 2839824 DIST 1.05365e-05
Ref 1 RI 2843916 DIST 1.05365e-05
Ref 1 RI 2848008 DIST 1.05365e-05
Ref 1 RI 2852100 DIST 1.05365e-05
Ref 1 RI 2856192 DIST 1.06576e-05
Ref 1 RI 2860284 DIST 1.06576e-05
Ref 1 RI 2864376 DIST 1.06576e-05
Ref 1 RI 2868468 DIST 1.06576e-05
Ref 1 RI 2872560 DIST 1.06576e-05
Ref 1 RI 2876652 DIST 1.06576e-05
Ref 1 RI 2880744 DIST 1.06576e-05
Ref 1 RI 2884836 DIST 1.06576e-05
Ref 1 RI 2888928 DIST 1.07787e-05
Ref 1 RI 2893020 DIST 1.07787e-05
Ref 1 RI 2897112 DIST 1.07787e-05
Ref 1 RI 2901204 DIST 1.07787e-05
Ref 1 RI 2905296 DIST 1.07787e-05
Ref 1 RI 2909388 DIST 1.07787e-05
Ref 1 RI 2913480 DIST 1.07787e-05
Ref 1 RI 2917572 DIST 1.07787e-05
Ref 1 RI 2921664 DIST 1.08998e-05
Ref 1 RI 2925756 DIST 1.08998e-05
Ref 1 RI 2929848 DIST 1.08998e-05
Ref 1 RI 2933940 DIST 1.08998e-05
Ref 1 RI 2938032 DIST 1.08998e-05
Ref 1 RI 2942124 DIST 1.08998e-05
Ref 1 RI 2946216 DIST 1.08998e-05
Ref 1 RI 2950308 DIST 1.08998e-05
Ref 1 RI 2954400 DIST 1.10209e-05
Ref 1 RI 2958492 DIST 1.10209e-05
Ref 1 RI 2962584 DIST 1.10209e-05
Ref 1 RI 2966676 DIST 1.10209e-05
Ref 1 RI 2970768 DIST 1.10209e-05
Ref 1 RI 2974860 DIST 1.10209e-05
Ref 1 RI 2978952 DIST 1.10209e-05
Ref 1 RI 2983044 DIST 1.10209e-05
Ref 1 RI 2987136 DIST 1.1142e-05
Ref 1 RI 2991228 DIST 1.1142e-05
Ref 1 RI 2995320 DIST 1.1142e-05
Ref 1 RI 2999412 DIST 1.1142e-05
Ref 1 RI 3003504 DIST 1.1142e-05
Ref 1 RI 3007596 DIST 1.1142e-05
Ref 1 RI 3011688 DIST 1.1142e-05
Ref 1 RI 3015780 DIST 1.1142e-05
Ref 1 RI 3019872 DIST 1.12631e-05
Ref 1 RI 3023964 DIST 1.12631e-05
Ref 1 RI 3028056 DIST 1.12631e-05
Ref 1 RI 3032148 DIST 1.12631e-05
Ref 1 RI 3036240 DIST 1.12631e-05
Ref 1 RI 3040332 DIST 1.12631e-05
Ref 1 RI 3044424 DIST 1.12631e-05
Ref 1 RI 3048516 DIST 1.12631e-05
Ref 1 RI 3052608 DIST 1.13842e-05
Ref 1 RI 3056700 DIST 1.13842e-05
Ref 1 RI 3060792 DIST 1.13842e-05
Ref 1 RI 3064884 DIST 1.13842e-05
Ref 1 RI 3068976 DIST 1.13842e-05
Ref 1 RI 3073068 DIST 1.13842e-05
Ref 1 RI 3077160 DIST 1.13842e-05
Ref 1 RI 3081252 DIST 1.13842e-05
Ref 1 RI 3085344 DIST 1.15054e-05
Ref 1 RI 3089436 DIST 1.15054e-05
Ref 1 RI 3093528 DIST 1.15054e-05
Ref 1 RI 3097620 DIST 1.15054e-05
Ref 1 RI 3101712 DIST 1.15054e-05
Ref 1 RI 3105804 DIST 1.15054e-05
Ref 1 RI 3109896 DIST 1.15054e-05
Ref 1 RI 3113988 DIST 1.15054e-05
Ref 1 RI 3118080 DIST 1.16265e-05
Ref 1 RI 3122172 DIST 1.16265e-05
Ref 1 RI 3126264 DIST 1.16265e-05
Ref 1 RI 3130356 DIST 1.16265e-05
Ref 1 RI 3134448 DIST 1.16265e-05
Ref 1 RI 3138540 DIST 1.16265e-05
Ref 1 RI 3142632 DIST 1.16265e-05
Ref 1 RI 3146724 DIST 1.16265e-05
Ref 1 RI 3150816 DIST 1.17476e-05
Ref 1 RI 3154908 DIST 1.17476e-05
Ref 1 RI 3159000 DIST 1.17476e-05
Ref 1 RI 3163092 DIST 1.17476e-05
Ref 1 RI 3167184 DIST 1.17476e-05
Ref 1 RI 3171276 DIST 1.17476e-05
Ref 1 RI 3175368 DIST 1.17476e-05
Ref 1 RI 3179460 DIST 1.17476e-05
Ref 1 RI 3183552 DIST 1.18687e-05
Ref 1 RI 3187644 DIST 1.18687e-05
Ref 1 RI 3191736 DIST 1.18687e-05
Ref 1 RI 3195828 DIST 1.18687e-05
Ref 1 RI 3199920 DIST 1.18687e-05
Ref 1 RI 3204012 DIST 1.18687e-05
Ref 1 RI 3208104 DIST 1.18687e-05
Ref 1 RI 3212196 DIST 1.18687e-05
Ref 1 RI 3216288 DIST 1.19898e-05
Ref 1 RI 3220380 DIST 1.19898e-05
Ref 1 RI 3224472 DIST 1.19898e-05
Ref 1 RI 3228564 DIST 1.19898e-05
Ref 1 RI 3232656 DIST 1.19898e-05
Ref 1 RI 3236748 DIST 1.19898e-05
Ref 1 RI 3240840 DIST 1.19898e-05
Ref 1 RI 3244932 DIST 1.19898e-05
Ref 1 RI 3249024 DIST 1.21109e-05
Ref 1 RI 3253116 DIST 1.21109e-05
Ref 1 RI 3257208 DIST 1.21109e-05
Ref 1 RI 3261300 DIST 1.21109e-05
Ref 1 RI 3265392 DIST 1.21109e-05
Ref 1 RI 3269484 DIST 1.21109e-05
Ref 1 RI 3273576 DIST 1.21109e-05
Ref 1 RI 3277668 DIST 1.21109e-05
Ref 1 RI 3281760 DIST 1.2232e-05
Ref 1 RI 3285852 DIST 1.2232e-05
Ref 1 RI 3289944 DIST 1.2232e-05
Ref 1 RI 3294036 DIST 1.2232e-05
Ref 1 RI 3298128 DIST 1.2232e-05
Ref 1 RI 3302220 DIST 1.2232e-05
Ref 1 RI 3306312 DIST 1.2232e-05
Ref 1 RI 3310404 DIST 1.2232e-05
Ref 1 RI 3314496 DIST 1.23531e-05
Ref 1 RI 3318588 DIST 1.23531e-05
Ref 1 RI 3322680 DIST 1.23531e-05
Ref 1 RI 3326772 DIST 1.23531e-05
Ref 1 RI 3330864 DIST 1.23531e-05
Ref 1 RI 3334956 DIST 1.23531e-05
Ref 1 RI 3339048 DIST 1.23531e-05
Ref 1 RI 3343140 DIST 1.23531e-05
Ref 1 RI 3347232 DIST 1.24742e-05
Ref 1 RI 3351324 DIST 1.24742e-05
Ref 1 RI 3355416 DIST 1.24742e-05
Ref 1 RI 3359508 DIST 1.24742e-05
Ref 1 RI 3363600 DIST 1.24742e-05
Ref 1 RI 3367692 DIST 1.24742e-05
Ref 1 RI 3371784 DIST 1.24742e-05
Ref 1 RI 3375876 DIST 1.24742e-05
Ref 1 RI 3379968 DIST 1.25953e-05
Ref 1 RI 3384060 DIST 1.25953e-05
Ref 1 RI 3388152 DIST 1.25953e-05
Ref 1 RI 3392244 DIST 1.25953e-05
Ref 1 RI 3396336 DIST 1.25953e-05
Ref 1 RI 3400428 DIST 1.25953e-05
Ref 1 RI 3404520 DIST 1.25953e-05
Ref 1 RI 3408612 DIST 1.25953e-05
Ref 1 RI 3412704 DIST 1.27164e-05
Ref 1 RI 3416796 DIST 1.27164e-05
Ref 1 RI 3420888 DIST 1.27164e-05
Ref 1 RI 3424980 DIST 1.27164e-05
Ref 1 RI 3429072 DIST 1.27164e-05
Ref 1 RI 3433164 DIST 1.27164e-05
Ref 1 RI 3437256 DIST 1.27164e-05
Ref 1 RI 3441348 DIST 1.27164e-05
Ref 1 RI 3445440 DIST 1.28376e-05
Ref 1 RI 3449532 DIST 1.28376e-05
Ref 1 RI 3453624 DIST 1.28376e-05
Ref 1 RI 3457716 DIST 1.28376e-05
Ref 1 RI 3461808 DIST 1.28376e-05
Ref 1 RI 3465900 DIST 1.28376e-05
Ref 1 RI 3469992 DIST 1.28376e-05
Ref 1 RI 3474084 DIST 1.28376e-05
Ref 1 RI 3478176 DIST 1.29587e-05
Ref 1 RI 3482268 DIST 1.29587e-05
Ref 1 RI 3486360 DIST 1.29587e-05
Ref 1 RI 3490452 DIST 1.29587e-05
Ref 1 RI 3494544 DIST 1.29587e-05
Ref 1 RI 3498636 DIST 1.29587e-05
Ref 1 RI 3502728 DIST 1.29587e-05
Ref 1 RI 3506820 DIST 1.29587e-05
Ref 1 RI 3510912 DIST 1.30798e-05
Ref 1 RI 3515004 DIST 1.30798e-05
Ref 1 RI 3519096 DIST 1.30798e-05
Ref 1 RI 3523188 DIST 1.30798e-05
Ref 1 RI 3527280 DIST 1.30798e-05
Ref 1 RI 3531372 DIST 1.30798e-05
Ref 1 RI 3535464 DIST 1.30798e-05
Ref 1 RI 3539556 DIST 1.30798e-05
Ref 1 RI 3543648 DIST 1.32009e-05
Ref 1 RI 3547740 DIST 1.32009e-05
Ref 1 RI 3551832 DIST 1.32009e-05
Ref 1 RI 3555924 DIST 1.32009e-05
Ref 1 RI 3560016 DIST 1.32009e-05
Ref 1 RI 3564108 DIST 1.32009e-05
Ref 1 RI 3568200 DIST 1.32009e-05
Ref 1 RI 3572292 DIST 1.32009e-05
Ref 1 RI 3576384 DIST 1.3322e-05
Ref 1 RI 3580476 DIST 1.3322e-05
Ref 1 RI 3584568 DIST 1.3322e-05
Ref 1 RI 3588660 DIST 1.3322e-05
Ref 1 RI 3592752 DIST 1.3322e-05
Ref 1 RI 3596844 DIST 1.3322e-05
Ref 1 RI 3600936 DIST 1.3322e-05
Ref 1 RI 3605028 DIST 1.3322e-05
Ref 1 RI 3609120 DIST 1.34431e-05
Ref 1 RI 3613212 DIST 1.34431e-05
Ref 1 RI 3617304 DIST 1.34431e-05
Ref 1 RI 3621396 DIST 1.34431e-05
Ref 1 RI 3625488 DIST 1.34431e-05
Ref 1 RI 3629580 DIST 1.34431e-05
Ref 1 RI 3633672 DIST 1.34431e-05
Ref 1 RI 3637764 DIST 1.34431e-05
Ref 1 RI 3641856 DIST 1.35642e-05
Ref 1 RI 3645948 DIST 1.35642e-05
Ref 1 RI 3650040 DIST 1.35642e-05
Ref 1 RI 3654132 DIST 1.35642e-05
Ref 1 RI 3658224 DIST 1.35642e-05
Ref 1 RI 3662316 DIST 1.35642e-05
Ref 1 RI 3666408 DIST 1.35642e-05
Ref 1 RI 3670500 DIST 1.35642e-05
Ref 1 RI 3674592 DIST 1.36853e-05
Ref 1 RI 3678684 DIST 1.36853e-05
Ref 1 RI 3682776 DIST 1.36853e-05
Ref 1 RI 3686868 DIST 1.36853e-05
Ref 1 RI 3690960 DIST 1.36853e-05
Ref 1 RI 3695052 DIST 1.36853e-05
Ref 1 RI 3699144 DIST 1.36853e-05
Ref 1 RI 3703236 DIST 1.36853e-05
Ref 1 RI 3707328 DIST 1.38064e-05
Ref 1 RI 3711420 DIST 1.38064e-05
Ref 1 RI 3715512 DIST 1.38064e-05
Ref 1 RI 3719604 DIST 1.38064e-05
Ref 1 RI 3723696 DIST 1.38064e-05
Ref 1 RI 3727788 DIST 1.38064e-05
Ref 1 RI 3731880 DIST 1.38064e-05
Ref 1 RI 3735972 DIST 1.38064e-05
Ref 1 RI 3740064 DIST 1.39275e-05
Ref 1 RI 3744156 DIST 1.39275e-05
Ref 1 RI 3748248 DIST 1.39275e-05
Ref 1 RI 3752340 DIST 1.39275e-05
Ref 1 RI 3756432 DIST 1.39275e-05
Ref 1 RI 3760524 DIST 1.39275e-05
Ref 1 RI 3764616 DIST 1.39275e-05
Ref 1 RI 3768708 DIST 1.39275e-05
Ref 1 RI 3772800 DIST 1.40486e-05
Ref 1 RI 3776892 DIST 1.40486e-05
Ref 1 RI 3780984 DIST 1.40486e-05
Ref 1 RI 3785076 DIST 1.40486e-05
Ref 1 RI 3789168 DIST 1.40486e-05
Ref 1 RI 3793260 DIST 1.40486e-05
Ref 1 RI 3797352 DIST 1.40486e-05
Ref 1 RI 3801444 DIST 1.40486e-05
Ref 1 RI 3805536 DIST 1.41698e-05
Ref 1 RI 3809628 DIST 1.41698e-05
Ref 1 RI 3813720 DIST 1.41698e-05
Ref 1 RI 3817812 DIST 1.41698e-05
Ref 1 RI 3821904 DIST 1.41698e-05
Ref 1 RI 3825996 DIST 1.41698e-05
Ref 1 RI 3830088 DIST 1.41698e-05
Ref 1 RI 3834180 DIST 1.41698e-05
Ref 1 RI 3838272 DIST 1.42909e-05
Ref 1 RI 3842364 DIST 1.42909e-05
Ref 1 RI 3846456 DIST 1.42909e-05
Ref 1 RI 3850548 DIST 1.42909e-05
Ref 1 RI 3854640 DIST 1.42909e-05
Ref 1 RI 3858732 DIST 1.42909e-05
Ref 1 RI 3862824 DIST 1.42909e-05
Ref 1 RI 3866916 DIST 1.42909e-05
Ref 1 RI 3871008 DIST 1.4412e-05
Ref 1 RI 3875100 DIST 1.4412e-05
Ref 1 RI 3879192 DIST 1.4412e-05
Ref 1 RI 3883284 DIST 1.4412e-05
Ref 1 RI 3887376 DIST 1.4412e-05
Ref 1 RI 3891468 DIST 1.4412e-05
Ref 1 RI 3895560 DIST 1.4412e-05
Ref 1 RI 3899652 DIST 1.4412e-05
Ref 1 RI 3903744 DIST 1.45331e-05
Ref 1 RI 3907836 DIST 1.45331e-05
Ref 1 RI 3911928 DIST 1.45331e-05
Ref 1 RI 3916020 DIST 1.45331e-05
Ref 1 RI 3920112 DIST 1.45331e-05
Ref 1 RI 3924204 DIST 1.45331e-05
Ref 1 RI 3928296 DIST 1.45331e-05
Ref 1 RI 3932388 DIST 1.45331e-05
Ref 1 RI 3936480 DIST 1.46542e-05
Ref 1 RI 3940572 DIST 1.46542e-05
Ref 1 RI 3944664 DIST 1.46542e-05
Ref 1 RI 3948756 DIST 1.46542e-05
Ref 1 RI 3952848 DIST 1.46542e-05
Ref 1 RI 3956940 DIST 1.46542e-05
Ref 1 RI 3961032 DIST 1.46542e-05
Ref 1 RI 3965124 DIST 1.46542e-05
Ref 1 RI 3969216 DIST 1.47753e-05
Ref 1 RI 3973308 DIST 1.47753e-05
Ref 1 RI 3977400 DIST 1.47753e-05
Ref 1 RI 3981492 DIST 1.47753e-05
Ref 1 RI 3985584 DIST 1.47753e-05
Ref 1 RI 3989676 DIST 1.47753e-05
Ref 1 RI 3993768 DIST 1.47753e-05
Ref 1 RI 3997860 DIST 1.47753e-05
Ref 1 RI 4001952 DIST 1.48964e-05
Ref 1 RI 4006044 DIST 1.48964e-05
Ref 1 RI 4010136 DIST 1.48964e-05
Ref 1 RI 4014228 DIST 1.48964e-05
Ref 1 RI 4018320 DIST 1.48964e-05
Ref 1 RI 4022412 DIST 1.48964e-05
Ref 1 RI 4026504 DIST 1.48964e-05
Ref 1 RI 4030596 DIST 1.48964e-05
Ref 1 RI 4034688 DIST 1.50175e-05
Ref 1 RI 4038780 DIST 1.50175e-05
Ref 1 RI 4042872 DIST 1.50175e-05
Ref 1 RI 4046964 DIST 1.50175e-05
Ref 1 RI 4051056 DIST 1.50175e-05
Ref 1 RI 4055148 DIST 1.50175e-05
Ref 1 RI 4059240 DIST 1.50175e-05
Ref 1 RI 4063332 DIST 1.50175e-05
Ref 1 RI 4067424 DIST 1.51386e-05
Ref 1 RI 4071516 DIST 1.51386e-05
Ref 1 RI 4075608 DIST 1.51386e-05
Ref 1 RI 4079700 DIST 1.51386e-05
Ref 1 RI 4083792 DIST 1.51386e-05
Ref 1 RI 4087884 DIST 1.51386e-05
Ref 1 RI 4091976 DIST 1.51386e-05
Ref 1 RI 4096068 DIST 1.51386e-05
Ref 1 RI 4100160 DIST 1.52597e-05
Ref 1 RI 4104252 DIST 1.52597e-05
Ref 1 RI 4108344 DIST 1.52597e-05
Ref 1 RI 4112436 DIST 1.52597e-05
Ref 1 RI 4116528 DIST 1.52597e-05
Ref 1 RI 4120620 DIST 1.52597e-05
Ref 1 RI 4124712 DIST 1.52597e-05
Ref 1 RI 4128804 DIST 1.52597e-05
Ref 1 RI 4132896 DIST 1.53808e-05
Ref 1 RI 4136988 DIST 1.53808e-05
Ref 1 RI 4141080 DIST 1.53808e-05
Ref 1 RI 4145172 DIST 1.53808e-05
Ref 1 RI 4149264 DIST 1.53808e-05
Ref 1 RI 4153356 DIST 1.53808e-05
Ref 1 RI 4157448 DIST 1.53808e-05
Ref 1 RI 4161540 DIST 1.53808e-05
Ref 1 RI 4165632 DIST 1.5502e-05
Ref 1 RI 4169724 DIST 1.5502e-05
Ref 1 RI 4173816 DIST 1.5502e-05
Ref 1 RI 4177908 DIST 1.5502e-05
Ref 1 RI 4182000 DIST 1.5502e-05
Ref 1 RI 4186092 DIST 1.5502e-05
Ref 1 RI 4190184 DIST 1.5502e-05
Ref 1 RI 4194276 DIST 1.5502e-05
Ref 1 RI 4198368 DIST 1.53808e-05
Ref 1 RI 4202460 DIST 1.53808e-05
Ref 1 RI 4206552 DIST 1.53808e-05
Ref 1 RI 4210644 DIST 1.53808e-05
Ref 1 RI 4214736 DIST 1.53808e-05
Ref 1 RI 4218828 DIST 1.53808e-05
Ref 1 RI 4222920 DIST 1.53808e-05
Ref 1 RI 4227012 DIST 1.53808e-05
Ref 1 RI 4231104 DIST 1.52597e-05
Ref 1 RI 4235196 DIST 1.52597e-05
Ref 1 RI 4239288 DIST 1.52597e-05
Ref 1 RI 4243380 DIST 1.52597e-05
Ref 1 RI 4247472 DIST 1.52597e-05
Ref 1 RI 4251564 DIST 1.52597e-05
Ref 1 RI 4255656 DIST 1.52597e-05
Ref 1 RI 4259748 DIST 1.52597e-05
Ref 1 RI 4263840 DIST 1.51386e-05
Ref 1 RI 4267932 DIST 1.51386e-05
Ref 1 RI 4272024 DIST 1.51386e-05
Ref 1 RI 4276116 DIST 1.51386e-05
Ref 1 RI 4280208 DIST 1.51386e-05
Ref 1 RI 4284300 DIST 1.51386e-05
Ref 1 RI 4288392 DIST 1.51386e-05
Ref 1 RI 4292484 DIST 1.51386e-05
Ref 1 RI 4296576 DIST 1.50175e-05
Ref 1 RI 4300668 DIST 1.50175e-05
Ref 1 RI 4304760 DIST 1.50175e-05
Ref 1 RI 4308852 DIST 1.50175e-05
Ref 1 RI 4312944 DIST 1.50175e-05
Ref 1 RI 4317036 DIST 1.50175e-05
Ref 1 RI 4321128 DIST 1.50175e-05
Ref 1 RI 4325220 DIST 1.50175e-05
Ref 1 RI 4329312 DIST 1.48964e-05
Ref 1 RI 4333404 DIST 1.48964e-05
Ref 1 RI 4337496 DIST 1.48964e-05
Ref 1 RI 4341588 DIST 1.48964e-05
Ref 1 RI 4345680 DIST 1.48964e-05
Ref 1 RI 4349772 DIST 1.48964e-05
Ref 1 RI 4353864 DIST 1.48964e-05
Ref 1 RI 4357956 DIST 1.48964e-05
Ref 1 RI 4362048 DIST 1.47753e-05
Ref 1 RI 4366140 DIST 1.47753e-05
Ref 1 RI 4370232 DIST 1.47753e-05
Ref 1 RI 4374324 DIST 1.47753e-05
Ref 1 RI 4378416 DIST 1.47753e-05
Ref 1 RI 4382508 DIST 1.47753e-05
Ref 1 RI 4386600 DIST 1.47753e-05
Ref 1 RI 4390692 DIST 1.47753e-05
Ref 1 RI 4394784 DIST 1.46542e-05
Ref 1 RI 4398876 DIST 1.46542e-05
Ref 1 RI 4402968 DIST 1.46542e-05
Ref 1 RI 4407060 DIST 1.46542e-05
Ref 1 RI 4411152 DIST 1.46542e-05
Ref 1 RI 4415244 DIST 1.46542e-05
Ref 1 RI 4419336 DIST 1.46542e-05
Ref 1 RI 4423428 DIST 1.46542e-05
Ref 1 RI 4427520 DIST 1.45331e-05
Ref 1 RI 4431612 DIST 1.45331e-05
Ref 1 RI 4435704 DIST 1.45331e-05
Ref 1 RI 4439796 DIST 1.45331e-05
Ref 1 RI 4443888 DIST 1.45331e-05
Ref 1 RI 4447980 DIST 1.45331e-05
Ref 1 RI 4452072 DIST 1.45331e-05
Ref 1 RI 4456164 DIST 1.45331e-05
Ref 1 RI 4460256 DIST 1.4412e-05
Ref 1 RI 4464348 DIST 1.4412e-05
Ref 1 RI 4468440 DIST 1.4412e-05
Ref 1 RI 4472532 DIST 1.4412e-05
Ref 1 RI 4476624 DIST 1.4412e-05
Ref 1 RI 4480716 DIST 1.4412e-05
Ref 1 RI 4484808 DIST 1.4412e-05
Ref 1 RI 4488900 DIST 1.4412e-05
Ref 1 RI 4492992 DIST 1.42909e-05
Ref 1 RI 4497084 DIST 1.42909e-05
Ref 1 RI 4501176 DIST 1.42909e-05
Ref 1 RI 4505268 DIST 1.42909e-05
Ref 1 RI 4509360 DIST 1.42909e-05
Ref 1 RI 4513452 DIST 1.42909e-05
Ref 1 RI 4517544 DIST 1.42909e-05
Ref 1 RI 4521636 DIST 1.42909e-05
Ref 1 RI 4525728 DIST 1.41698e-05
Ref 1 RI 4529820 DIST 1.41698e-05
Ref 1 RI 4533912 DIST 1.41698e-05
Ref 1 RI 4538004 DIST 1.41698e-05
Ref 1 RI 4542096 DIST 1.41698e-05
Ref 1 RI 4546188 DIST 1.41698e-05
Ref 1 RI 4550280 DIST 1.41698e-05
Ref 1 RI 4554372 DIST 1.41698e-05
Ref 1 RI 4558464 DIST 1.40486e-05
Ref 1 RI 4562556 DIST 1.40486e-05
Ref 1 RI 4566648 DIST 1.40486e-05
Ref 1 RI 4570740 DIST 1.40486e-05
Ref 1 RI 4574832 DIST 1.40486e-05
Ref 1 RI 4578924 DIST 1.40486e-05
Ref 1 RI 4583016 DIST 1.40486e-05
Ref 1 RI 4587108 DIST 1.40486e-05
Ref 1 RI 4591200 DIST 1.39275e-05
Ref 1 RI 4595292 DIST 1.39275e-05
Ref 1 RI 4599384 DIST 1.39275e-05
Ref 1 RI 4603476 DIST 1.39275e-05
Ref 1 RI 4607568 DIST 1.39275e-05
Ref 1 RI 4611660 DIST 1.39275e-05
Ref 1 RI 4615752 DIST 1.39275e-05
Ref 1 RI 4619844 DIST 1.39275e-05
Ref 1 RI 4623936 DIST 1.38064e-05
Ref 1 RI 4628028 DIST 1.38064e-05
Ref 1 RI 4632120 DIST 1.38064e-05
Ref 1 RI 4636212 DIST 1.38064e-05
Ref 1 RI 4640304 DIST 1.38064e-05
Ref 1 RI 4644396 DIST 1.38064e-05
Ref 1 RI 4648488 DIST 1.38064e-05
Ref 1 RI 4652580 DIST 1.38064e-05
Ref 1 RI 4656672 DIST 1.36853e-05
Ref 1 RI 4660764 DIST 1.36853e-05
Ref 1 RI 4664856 DIST 1.36853e-05
Ref 1 RI 4668948 DIST 1.36853e-05
Ref 1 RI 4673040 DIST 1.36853e-05
Ref 1 RI 4677132 DIST 1.36853e-05
Ref 1 RI 4681224 DIST 1.36853e-05
Ref 1 RI 4685316 DIST 1.36853e-05
Ref 1 RI 4689408 DIST 1.35642e-05
Ref 1 RI 4693500 DIST 1.35642e-05
Ref 1 RI 4697592 DIST 1.35642e-05
Ref 1 RI 4701684 DIST 1.35642e-05
Ref 1 RI 4705776 DIST 1.35642e-05
Ref 1 RI 4709868 DIST 1.35642e-05
Ref 1 RI 4713960 DIST 1.35642e-05
Ref 1 RI 4718052 DIST 1.35642e-05
Ref 1 RI 4722144 DIST 1.34431e-05
Ref 1 RI 4726236 DIST 1.34431e-05
Ref 1 RI 4730328 DIST 1.34431e-05
Ref 1 RI 4734420 DIST 1.34431e-05
Ref 1 RI 4738512 DIST 1.34431e-05
Ref 1 RI 4742604 DIST 1.34431e-05
Ref 1 RI 4746696 DIST 1.34431e-05
Ref 1 RI 4750788 DIST 1.34431e-05
Ref 1 RI 4754880 DIST 1.3322e-05
Ref 1 RI 4758972 DIST 1.3322e-05
Ref 1 RI 4763064 DIST 1.3322e-05
Ref 1 RI 4767156 DIST 1.3322e-05
Ref 1 RI 4771248 DIST 1.3322e-05
Ref 1 RI 4775340 DIST 1.3322e-05
Ref 1 RI 4779432 DIST 1.3322e-05
Ref 1 RI 4783524 DIST 1.3322e-05
Ref 1 RI 4787616 DIST 1.32009e-05
Ref 1 RI 4791708 DIST 1.32009e-05
Ref 1 RI 4795800 DIST 1.32009e-05
Ref 1 RI 4799892 DIST 1.32009e-05
Ref 1 RI 4803984 DIST 1.32009e-05
Ref 1 RI 4808076 DIST 1.32009e-05
Ref 1 RI 4812168 DIST 1.32009e-05
Ref 1 RI 4816260 DIST 1.32009e-05
Ref 1 RI 4820352 DIST 1.30798e-05
Ref 1 RI 4824444 DIST 1.30798e-05
Ref 1 RI 4828536 DIST 1.30798e-05
Ref 1 RI 4832628 DIST 1.30798e-05
Ref 1 RI 4836720 DIST 1.30798e-05
Ref 1 RI 4840812 DIST 1.30798e-05
Ref 1 RI 4844904 DIST 1.30798e-05
Ref 1 RI 4848996 DIST 1.30798e-05
Ref 1 RI 4853088 DIST 1.29587e-05
Ref 1 RI 4857180 DIST 1.29587e-05
Ref 1 RI 4861272 DIST 1.29587e-05
Ref 1 RI 4865364 DIST 1.29587e-05
Ref 1 RI 4869456 DIST 1.29587e-05
Ref 1 RI 4873548 DIST 1.29587e-05
Ref 1 RI 4877640 DIST 1.29587e-05
Ref 1 RI 4881732 DIST 1.29587e-05
Ref 1 RI 4885824 DIST 1.28376e-05
Ref 1 RI 4889916 DIST 1.28376e-05
Ref 1 RI 4894008 DIST 1.28376e-05
Ref 1 RI 4898100 DIST 1.28376e-05
Ref 1 RI 4902192 DIST 1.28376e-05
Ref 1 RI 4906284 DIST 1.28376e-05
Ref 1 RI 4910376 DIST 1.28376e-05
Ref 1 RI 4914468 DIST 1.28376e-05
Ref 1 RI 4918560 DIST 1.27164e-05
Ref 1 RI 4922652 DIST 1.27164e-05
Ref 1 RI 4926744 DIST 1.27164e-05
Ref 1 RI 4930836 DIST 1.27164e-05
Ref 1 RI 4934928 DIST 1.27164e-05
Ref 1 RI 4939020 DIST 1.27164e-05
Ref 1 RI 4943112 DIST 1.27164e-05
Ref 1 RI 4947204 DIST 1.27164e-05
Ref 1 RI 4951296 DIST 1.25953e-05
Ref 1 RI 4955388 DIST 1.25953e-05
Ref 1 RI 4959480 DIST 1.25953e-05
Ref 1 RI 4963572 DIST 1.25953e-05
Ref 1 RI 4967664 DIST 1.25953e-05
Ref 1 RI 4971756 DIST 1.25953e-05
Ref 1 RI 4975848 DIST 1.25953e-05
Ref 1 RI 4979940 DIST 1.25953e-05
Ref 1 RI 4984032 DIST 1.24742e-05
Ref 1 RI 4988124 DIST 1.24742e-05
Ref 1 RI 4992216 DIST 1.24742e-05
Ref 1 RI 4996308 DIST 1.24742e-05
Ref 1 RI 5000400 DIST 1.24742e-05
Ref 1 RI 5004492 DIST 1.24742e-05
Ref 1 RI 5008584 DIST 1.24742e-05
Ref 1 RI 5012676 DIST 1.24742e-05
Ref 1 RI 5016768 DIST 1.23531e-05
Ref 1 RI 5020860 DIST 1.23531e-05
Ref 1 RI 5024952 DIST 1.23531e-05
Ref 1 RI 5029044 DIST 1.23531e-05
Ref 1 RI 5033136 DIST 1.23531e-05
Ref 1 RI 5037228 DIST 1.23531e-05
Ref 1 RI 5041320 DIST 1.23531e-05
Ref 1 RI 5045412 DIST 1.23531e-05
Ref 1 RI 5049504 DIST 1.2232e-05
Ref 1 RI 5053596 DIST 1.2232e-05
Ref 1 RI 5057688 DIST 1.2232e-05
Ref 1 RI 5061780 DIST 1.2232e-05
Ref 1 RI 5065872 DIST 1.2232e-05
